Nome.da.instituicao;Classe;Nome.cientifico;Numero.de.individuos;Categoria.de.Ameaca;Localidade;Municipio;Latitude;Longitude
Sem Informações;Magnoliopsida;Annona rugulosa;1;Sem Informações;Parque Estadual Do Turvo;Derrubadas;-27.266667;-54.066667
Sem Informações;Magnoliopsida;Apuleia leiocarpa;7;Vulnerável;Parque Estadual Do Turvo;Derrubadas;-27.266667;-54.066667
Sem Informações;Magnoliopsida;Aralia warmingiana;1;Sem Informações;Parque Estadual Do Turvo;Derrubadas;-27.266667;-54.066667
Sem Informações;Magnoliopsida;Ateleia glazioveana;2;Sem Informações;Parque Estadual Do Turvo;Derrubadas;-27.266667;-54.066667
Sem Informações;Sem Informações;Sem Informações;3;Sem Informações;Parque Estadual Do Turvo;Derrubadas;-27.266667;-54.066667
Sem Informações;Magnoliopsida;Bauhinia forficata;1;Sem Informações;Parque Estadual Do Turvo;Derrubadas;-27.266667;-54.066667
Sem Informações;Magnoliopsida;Calyptranthes tricona;5;Sem Informações;Parque Estadual Do Turvo;Derrubadas;-27.266667;-54.066667
Sem Informações;Magnoliopsida;Campomanesia guazumifolia;1;Sem Informações;Parque Estadual Do Turvo;Derrubadas;-27.266667;-54.066667
Sem Informações;Magnoliopsida;Chrysophyllum gonocarpum;1;Sem Informações;Parque Estadual Do Turvo;Derrubadas;-27.266667;-54.066667
Sem Informações;Sem Informações;Sem Informações;2;Sem Informações;Parque Estadual Do Turvo;Derrubadas;-27.266667;-54.066667
Sem Informações;Sem Informações;Sem Informações;2;Sem Informações;Parque Estadual Do Turvo;Derrubadas;-27.266667;-54.066667
Sem Informações;Liliopsida;Cordyline congesta;1;Sem Informações;Parque Estadual Do Turvo;Derrubadas;-27.266667;-54.066667
Sem Informações;Sem Informações;Sem Informações;4;Sem Informações;Parque Estadual Do Turvo;Derrubadas;-27.266667;-54.066667
Sem Informações;Magnoliopsida;Enterolobium contortisiliquum;1;Sem Informações;Parque Estadual Do Turvo;Derrubadas;-27.266667;-54.066667
Sem Informações;Magnoliopsida;Erythroxylum;1;Em Perigo;Parque Estadual Do Turvo;Derrubadas;-27.266667;-54.066667
Sem Informações;Magnoliopsida;Eugenia burkartiana;1;Sem Informações;Parque Estadual Do Turvo;Derrubadas;-27.266667;-54.066667
Sem Informações;Magnoliopsida;Gleditsia amorphoides;1;Vulnerável;Parque Estadual Do Turvo;Derrubadas;-27.266667;-54.066667
Sem Informações;Magnoliopsida;Helietta apiculata;2;Sem Informações;Parque Estadual Do Turvo;Derrubadas;-27.266667;-54.066667
Sem Informações;Magnoliopsida;Heliocarpus;3;Sem Informações;Parque Estadual Do Turvo;Derrubadas;-27.266667;-54.066667
Sem Informações;Magnoliopsida;Holocalyx balansae;2;Sem Informações;Parque Estadual Do Turvo;Derrubadas;-27.266667;-54.066667
Sem Informações;Magnoliopsida;Jacaranda;4;Criticamente em Perigo;Parque Estadual Do Turvo;Derrubadas;-27.266667;-54.066667
Sem Informações;Sem Informações;Sem Informações;3;Sem Informações;Parque Estadual Do Turvo;Derrubadas;-27.266667;-54.066667
Sem Informações;Magnoliopsida;Lonchocarpus campestris;1;Sem Informações;Parque Estadual Do Turvo;Derrubadas;-27.266667;-54.066667
Sem Informações;Magnoliopsida;Lonchocarpus muehlbergianus;3;Sem Informações;Parque Estadual Do Turvo;Derrubadas;-27.266667;-54.066667
Sem Informações;Magnoliopsida;Machaerium paraguariense;2;Sem Informações;Parque Estadual Do Turvo;Derrubadas;-27.266667;-54.066667
Sem Informações;Magnoliopsida;Maclura tinctoria;1;Sem Informações;Parque Estadual Do Turvo;Derrubadas;-27.266667;-54.066667
Sem Informações;Magnoliopsida;Myrocarpus frondosus;2;Sem Informações;Parque Estadual Do Turvo;Derrubadas;-27.266667;-54.066667
Sem Informações;Sem Informações;Sem Informações;4;Sem Informações;Parque Estadual Do Turvo;Derrubadas;-27.266667;-54.066667
Sem Informações;Magnoliopsida;Ocotea diospyrifolia;4;Sem Informações;Parque Estadual Do Turvo;Derrubadas;-27.266667;-54.066667
Sem Informações;Magnoliopsida;Parapiptadenia rigida;1;Sem Informações;Parque Estadual Do Turvo;Derrubadas;-27.266667;-54.066667
Sem Informações;Magnoliopsida;Peltophorum dubium;6;Sem Informações;Parque Estadual Do Turvo;Derrubadas;-27.266667;-54.066667
Sem Informações;Magnoliopsida;Phyllanthus sellowianus;1;Sem Informações;Parque Estadual Do Turvo;Derrubadas;-27.266667;-54.066667
Sem Informações;Magnoliopsida;Schefflera calva;1;Sem Informações;Parque Estadual Do Turvo;Derrubadas;-27.266667;-54.066667
Sem Informações;Magnoliopsida;Sebastiania schottiana;2;Sem Informações;Parque Estadual Do Turvo;Derrubadas;-27.266667;-54.066667
Sem Informações;Sem Informações;Sem Informações;4;Sem Informações;Parque Estadual Do Turvo;Derrubadas;-27.266667;-54.066667
Sem Informações;Magnoliopsida;Terminalia;1;Em Perigo;Parque Estadual Do Turvo;Derrubadas;-27.266667;-54.066667
Sem Informações;Magnoliopsida;Trichilia clausseni;1;Sem Informações;Parque Estadual Do Turvo;Derrubadas;-27.266667;-54.066667
Sem Informações;Magnoliopsida;Zanthoxylum fagara;4;Sem Informações;Parque Estadual Do Turvo;Derrubadas;-27.266667;-54.066667
Sem Informações;Magnoliopsida;Zanthoxylum;2;Sem Informações;Parque Estadual Do Turvo;Derrubadas;-27.266667;-54.066667
Sem Informações;Insecta;Monastria;3;Sem Informações;Parque Estadual Do Turvo;Derrubadas;-27.236417;-53.979639
Sem Informações;Arachnida;Filistatidae;1;Sem Informações;Parque Estadual Do Turvo;Derrubadas;-27.257972;-53.877056
Sem Informações;Arachnida;Loxosceles intermedia;1;Sem Informações;Parque Estadual Do Turvo;Derrubadas;-27.257972;-53.877056
Sem Informações;Sem Informações;Sem Informações;1;Sem Informações;Parque Estadual Do Turvo;Derrubadas;-27.138444;-53.879028
Sem Informações;Sem Informações;Sem Informações;1;Sem Informações;Parque Estadual Do Turvo;Derrubadas;-27.138444;-53.879028
Sem Informações;Arachnida;Retiro;1;Sem Informações;Parque Estadual Do Turvo;Derrubadas;-27.138444;-53.879028
Sem Informações;Arachnida;Filistatidae;1;Sem Informações;Parque Estadual Do Turvo;Derrubadas;-27.138444;-53.879028
Sem Informações;Arachnida;Mesabolivar;1;Sem Informações;Parque Estadual Do Turvo;Derrubadas;-27.138444;-53.879028
Sem Informações;Arachnida;Metagonia beni;1;Sem Informações;Parque Estadual Do Turvo;Derrubadas;-27.138444;-53.879028
Sem Informações;Arachnida;Mesabolivar;1;Sem Informações;Parque Estadual Do Turvo;Derrubadas;-27.138444;-53.879028
Sem Informações;Arachnida;Metagonia beni;1;Sem Informações;Parque Estadual Do Turvo;Derrubadas;-27.138444;-53.879028
Sem Informações;Arachnida;Mesabolivar luteus;1;Sem Informações;Parque Estadual Do Turvo;Derrubadas;-27.138444;-53.879028
Sem Informações;Arachnida;Mesabolivar;1;Sem Informações;Parque Estadual Do Turvo;Derrubadas;-27.138444;-53.879028
Sem Informações;Arachnida;Mesabolivar;1;Sem Informações;Parque Estadual Do Turvo;Derrubadas;-27.138444;-53.879028
Sem Informações;Arachnida;Mesabolivar luteus;1;Sem Informações;Parque Estadual Do Turvo;Derrubadas;-27.138444;-53.879028
Sem Informações;Arachnida;Mesabolivar;1;Sem Informações;Parque Estadual Do Turvo;Derrubadas;-27.239806;-53.971611
Sem Informações;Arachnida;Metagonia beni;1;Sem Informações;Parque Estadual Do Turvo;Derrubadas;-27.239806;-53.971611
Sem Informações;Arachnida;Metagonia beni;1;Sem Informações;Parque Estadual Do Turvo;Derrubadas;-27.239806;-53.971611
Sem Informações;Arachnida;Mesabolivar luteus;1;Sem Informações;Parque Estadual Do Turvo;Derrubadas;-27.239806;-53.971611
Sem Informações;Arachnida;Mesabolivar luteus;1;Sem Informações;Parque Estadual Do Turvo;Derrubadas;-27.239806;-53.971611
Sem Informações;Arachnida;Metagonia beni;1;Sem Informações;Parque Estadual Do Turvo;Derrubadas;-27.239806;-53.971611
Sem Informações;Arachnida;Mesabolivar luteus;1;Sem Informações;Parque Estadual Do Turvo;Derrubadas;-27.239806;-53.971611
Sem Informações;Arachnida;Metagonia argentinensis;1;Sem Informações;Parque Estadual Do Turvo;Derrubadas;-27.232056;-53.850583
Sem Informações;Arachnida;Metagonia argentinensis;1;Sem Informações;Parque Estadual Do Turvo;Derrubadas;-27.232056;-53.850583
Sem Informações;Arachnida;Metagonia argentinensis;1;Sem Informações;Parque Estadual Do Turvo;Derrubadas;-27.232056;-53.850583
Sem Informações;Arachnida;Metagonia argentinensis;1;Sem Informações;Parque Estadual Do Turvo;Derrubadas;-27.232056;-53.850583
Sem Informações;Sem Informações;Sem Informações;2;Sem Informações;Parque Estadual Do Turvo;Derrubadas;-27.230472;-53.847722
Sem Informações;Sem Informações;Sem Informações;1;Sem Informações;Parque Estadual Do Turvo;Derrubadas;-27.230472;-53.847722
Sem Informações;Arachnida;Mesabolivar luteus;1;Sem Informações;Parque Estadual Do Turvo;Derrubadas;-27.230472;-53.847722
Sem Informações;Arachnida;Mesabolivar;1;Sem Informações;Parque Estadual Do Turvo;Derrubadas;-27.230472;-53.847722
Sem Informações;Arachnida;Mesabolivar;1;Sem Informações;Parque Estadual Do Turvo;Derrubadas;-27.230472;-53.847722
Sem Informações;Arachnida;Metagonia argentinensis;1;Sem Informações;Parque Estadual Do Turvo;Derrubadas;-27.139028;-53.882611
Sem Informações;Arachnida;Metagonia argentinensis;1;Sem Informações;Parque Estadual Do Turvo;Derrubadas;-27.139028;-53.882611
Sem Informações;Arachnida;Architis brasiliensis;3;Sem Informações;Parque Estadual Do Turvo;Derrubadas;-27.138444;-53.879028
Sem Informações;Arachnida;Architis brasiliensis;2;Sem Informações;Parque Estadual Do Turvo;Derrubadas;-27.239806;-53.971611
Sem Informações;Arachnida;Mesabolivar;3;Sem Informações;Parque Estadual Do Turvo;Derrubadas;-27.230472;-53.847722
Sem Informações;Arachnida;Architis brasiliensis;3;Sem Informações;Parque Estadual Do Turvo;Derrubadas;-27.230472;-53.847722
Sem Informações;Arachnida;Mesabolivar luteus;4;Sem Informações;Parque Estadual Do Turvo;Derrubadas;-27.230472;-53.847722
Sem Informações;Arachnida;Mesabolivar luteus;1;Sem Informações;Parque Estadual Do Turvo;Derrubadas;-27.139028;-53.882611
Sem Informações;Sem Informações;Sem Informações;2,942;Sem Informações;Parque Estadual Do Turvo;Derrubadas;-27.260556;-53.994167
Sem Informações;Mammalia;Sylvilagus brasiliensis;1;Sem Informações;Parque Estadual Do Turvo;Derrubadas;-27.193333;-53.9125
Sem Informações;Mammalia;Sylvilagus brasiliensis;11;Sem Informações;Parque Estadual Do Turvo;Derrubadas;-27.193333;-53.9125
Sem Informações;Sem Informações;Sem Informações;1;Sem Informações;Parque Estadual Do Turvo;Derrubadas;-27.2937;-53.969364
Sem Informações;Sem Informações;Sem Informações;0;Sem Informações;Parque Estadual Do Turvo;Derrubadas;-27.301303;-53.952956
Sem Informações;Sem Informações;Sem Informações;0;Sem Informações;Parque Estadual Do Turvo;Derrubadas;-27.299994;-53.946767
Sem Informações;Sem Informações;Sem Informações;0;Sem Informações;Parque Estadual Do Turvo;Derrubadas;-27.298636;-53.936264
Sem Informações;Sem Informações;Sem Informações;2;Sem Informações;Parque Estadual Do Turvo;Derrubadas;-27.270914;-53.968472
Sem Informações;Sem Informações;Sem Informações;0;Sem Informações;Parque Estadual Do Turvo;Derrubadas;-27.243753;-53.955653
Sem Informações;Sem Informações;Sem Informações;0;Sem Informações;Parque Estadual Do Turvo;Derrubadas;-27.274603;-53.975558
Sem Informações;Sem Informações;Sem Informações;0;Sem Informações;Parque Estadual Do Turvo;Derrubadas;-27.283689;-53.973169
Sem Informações;Amphibia;Bufonidae;6;Sem Informações;Parque Estadual Do Turvo;Derrubadas;-27.284078;-53.971933
Sem Informações;Sem Informações;Sem Informações;1;Sem Informações;Parque Estadual Do Turvo;Derrubadas;-27.249736;-53.954331
Sem Informações;Sem Informações;Sem Informações;2;Sem Informações;Parque Estadual Do Turvo;Derrubadas;-27.244778;-53.929197
Sem Informações;Sem Informações;Sem Informações;4;Sem Informações;Parque Estadual Do Turvo;Derrubadas;-27.245286;-53.932389
Sem Informações;Sem Informações;Sem Informações;0;Sem Informações;Parque Estadual Do Turvo;Derrubadas;-27.236478;-53.925294
Sem Informações;Amphibia;Hylidae;7;Sem Informações;Parque Estadual Do Turvo;Derrubadas;-27.240525;-53.971639
Sem Informações;Amphibia;Lithobates catesbeianus;6;Sem Informações;Parque Estadual Do Turvo;Derrubadas;-27.23875;-53.97735
Sem Informações;Sem Informações;Sem Informações;0;Sem Informações;Parque Estadual Do Turvo;Derrubadas;-27.238722;-53.979761
Sem Informações;Sem Informações;Sem Informações;1;Sem Informações;Parque Estadual Do Turvo;Derrubadas;-27.220217;-53.998517
Sem Informações;Sem Informações;Sem Informações;0;Sem Informações;Parque Estadual Do Turvo;Derrubadas;-27.231931;-53.849214
Sem Informações;Sem Informações;Sem Informações;2;Sem Informações;Parque Estadual Do Turvo;Derrubadas;-27.224764;-53.851783
Sem Informações;Sem Informações;Sem Informações;0;Sem Informações;Parque Estadual Do Turvo;Derrubadas;-27.224436;-53.851786
Sem Informações;Sem Informações;Sem Informações;3;Sem Informações;Parque Estadual Do Turvo;Derrubadas;-27.219083;-53.852514
Sem Informações;Sem Informações;Sem Informações;0;Sem Informações;Parque Estadual Do Turvo;Derrubadas;-27.214006;-53.854803
Sem Informações;Sem Informações;Sem Informações;1;Sem Informações;Parque Estadual Do Turvo;Derrubadas;-27.13975;-53.882017
Sem Informações;Sem Informações;Sem Informações;0;Sem Informações;Parque Estadual Do Turvo;Derrubadas;-27.196664;-53.845183
Sem Informações;Amphibia;Microhylidae;1;Sem Informações;Parque Estadual Do Turvo;Derrubadas;-27.195717;-53.844764
Sem Informações;Sem Informações;Sem Informações;0;Sem Informações;Parque Estadual Do Turvo;Derrubadas;-27.243086;-53.855097
Sem Informações;Sem Informações;Sem Informações;4;Sem Informações;Parque Estadual Do Turvo;Derrubadas;-27.240983;-53.857981
Sem Informações;Amphibia;Leiuperidae;5;Sem Informações;Parque Estadual Do Turvo;Derrubadas;-27.240481;-53.855733
Sem Informações;Sem Informações;Sem Informações;1;Sem Informações;Parque Estadual Do Turvo;Derrubadas;-27.250061;-53.949792
Sem Informações;Amphibia;Leptodactylidae;7;Sem Informações;Parque Estadual Do Turvo;Derrubadas;-27.243881;-53.928244
Sem Informações;Sem Informações;Sem Informações;2;Sem Informações;Parque Estadual Do Turvo;Derrubadas;-27.230361;-53.808778
Sem Informações;Sem Informações;Sem Informações;1;Sem Informações;Parque Estadual Do Turvo;Derrubadas;-27.229583;-53.806194
Sem Informações;Sem Informações;Sem Informações;1;Sem Informações;Parque Estadual Do Turvo;Derrubadas;-27.232222;-53.804528
Sem Informações;Sem Informações;Sem Informações;0;Sem Informações;Parque Estadual Do Turvo;Derrubadas;-27.232722;-53.803667
Sem Informações;Amphibia;Hylodidae;1;Sem Informações;Parque Estadual Do Turvo;Derrubadas;-27.238989;-53.930864
Sem Informações;Sem Informações;Sem Informações;0;Sem Informações;Parque Estadual Do Turvo;Derrubadas;-27.238958;-53.929539
Sem Informações;Reptilia;Acanthochelys spixii;38;Sem Informações;Parque Estdual De Itapeva;Torres;-29.378056;-49.755556
Sem Informações;Insecta;Diaspididae;50;Sem Informações;Pomar Cultivado;Flores Da Cunha;-29.058267;-51.187608
Sem Informações;Magnoliopsida;Vitis labrusca;50;Sem Informações;Pomar Cultivado;Sarandi;-27.950281;-52.9255
Sem Informações;Insecta;Coccidae;1;Sem Informações;Pomar Cultivado;Sarandi;-27.950281;-52.9255
Sem Informações;Insecta;Chartocerus;1;Sem Informações;Pomar Cultivado;Flores Da Cunha;-29.058267;-51.187608
Sem Informações;Insecta;Diaspididae;50;Sem Informações;Pomar Cultivado;Sarandi;-27.950281;-52.9255
Sem Informações;Insecta;Coccidae;3;Sem Informações;Pomar Cultivado;Flores Da Cunha;-29.058267;-51.187608
Sem Informações;Magnoliopsida;Vitis labrusca;50;Sem Informações;Pomar Cultivado;Flores Da Cunha;-29.058267;-51.187608
Sem Informações;Insecta;Icerya schrottkyi;2;Sem Informações;Pomar Cultivado;Flores Da Cunha;-29.058267;-51.187608
Sem Informações;Insecta;Diaspididae;10;Sem Informações;Pomar Cultivado;Bento Goncalves;-29.176289;-51.524369
Sem Informações;Insecta;Coccidae;6;Sem Informações;Pomar Cultivado;Bento Goncalves;-29.176289;-51.524369
Sem Informações;Magnoliopsida;Vitis labrusca;50;Sem Informações;Pomar Cultivado;Caxias Do Sul;-29.172694;-51.196947
Sem Informações;Magnoliopsida;Vitis labrusca;50;Sem Informações;Pomar Cultivado;Caxias Do Sul;-29.172694;-51.196947
Sem Informações;Magnoliopsida;Vitis labrusca;50;Sem Informações;Pomar Cultivado;Caxias Do Sul;-29.172694;-51.196947
Sem Informações;Insecta;Diaspididae;50;Sem Informações;Pomar Cultivado;Caxias Do Sul;-29.172694;-51.196947
Sem Informações;Magnoliopsida;Vitis labrusca;10;Sem Informações;Pomar Cultivado;Bento Goncalves;-29.176289;-51.524369
Sem Informações;Insecta;Icerya schrottkyi;3;Sem Informações;Pomar Cultivado;Bento Goncalves;-29.176289;-51.524369
Sem Informações;Insecta;Chartocerus;2;Sem Informações;Pomar Cultivado;Bento Goncalves;-29.176289;-51.524369
Sem Informações;Insecta;Coccidae;7;Sem Informações;Pomar Cultivado;Caxias Do Sul;-29.172694;-51.196947
Sem Informações;Sem Informações;Sem Informações;2;Sem Informações;Pomar Cultivado;Caxias Do Sul;-29.172694;-51.196947
Sem Informações;Insecta;Diaspididae;10;Sem Informações;Pomar Cultivado;Caxias Do Sul;-29.172694;-51.196947
Sem Informações;Magnoliopsida;Vitis labrusca;10;Sem Informações;Pomar Cultivado;Caxias Do Sul;-29.172694;-51.196947
Sem Informações;Insecta;Icerya schrottkyi;5;Sem Informações;Pomar Cultivado;Caxias Do Sul;-29.172694;-51.196947
Sem Informações;Insecta;Encarsia;2;Sem Informações;Pomar Cultivado;Caxias Do Sul;-29.172694;-51.196947
Sem Informações;Insecta;Chartocerus;1;Sem Informações;Pomar Cultivado;Caxias Do Sul;-29.172694;-51.196947
Sem Informações;Magnoliopsida;Vitis labrusca;50;Sem Informações;Pomar Cultivado;Caxias Do Sul;-29.172694;-51.196947
Sem Informações;Insecta;Diaspididae;50;Sem Informações;Pomar Cultivado;Caxias Do Sul;-29.172694;-51.196947
Sem Informações;Insecta;Diaspididae;50;Sem Informações;Pomar Cultivado;Caxias Do Sul;-29.172694;-51.196947
Sem Informações;Insecta;Pseudococcidae;2;Sem Informações;Pomar Cultivado;Caxias Do Sul;-29.172694;-51.196947
Sem Informações;Sem Informações;Sem Informações;1;Sem Informações;Pomar Cultivado;Caxias Do Sul;-29.172694;-51.196947
Sem Informações;Insecta;Coccidae;4;Sem Informações;Pomar Cultivado;Caxias Do Sul;-29.172694;-51.196947
Sem Informações;Insecta;Chartocerus;2;Sem Informações;Pomar Cultivado;Caxias Do Sul;-29.172694;-51.196947
Sem Informações;Insecta;Diaspididae;50;Sem Informações;Pomar Cultivado;Caxias Do Sul;-29.172694;-51.196947
Sem Informações;Insecta;Icerya schrottkyi;8;Sem Informações;Pomar Cultivado;Caxias Do Sul;-29.172694;-51.196947
Sem Informações;Sem Informações;Sem Informações;5;Sem Informações;Pomar Cultivado;Caxias Do Sul;-29.172694;-51.196947
Sem Informações;Actinopterygii;Odontesthes humensis;3;Sem Informações;Praia Das Pombas-Guaíba;Viamao;-30.341528;-51.038306
Sem Informações;Actinopterygii;Odontesthes;18;Em Perigo;Praia Das Pombas-Guaíba;Viamao;-30.341528;-51.038306
Sem Informações;Reptilia;Chelonia mydas agassizi;11;Vulnerável;Praia De Tavares;Tavares;-31.316667;-50.983333
Sem Informações;Reptilia;Caretta caretta;3;Em Perigo;Praia De Tavares;Tavares;-31.316667;-50.983333
Sem Informações;Sem Informações;Sem Informações;12;Sem Informações;Pró Mata;Sao Francisco De Paula;-29.387556;-50.187669
Sem Informações;Insecta;Pheidole;21;Sem Informações;Pró Mata;Sao Francisco De Paula;-29.387556;-50.187669
Sem Informações;Insecta;Oxyepoecus;3;Sem Informações;Pró Mata;Sao Francisco De Paula;-29.387556;-50.187669
Sem Informações;Insecta;Hypoponera;21;Sem Informações;Pró Mata;Sao Francisco De Paula;-29.387556;-50.187667
Sem Informações;Insecta;Cyphomyrmex;7;Sem Informações;Pró Mata;Sao Francisco De Paula;-29.387556;-50.187667
Sem Informações;Insecta;Camponotus;21;Sem Informações;Pró Mata;Sao Francisco De Paula;-29.387556;-50.187667
Sem Informações;Insecta;Odontomachus;13;Sem Informações;Pró Mata;Sao Francisco De Paula;-29.387556;-50.187667
Sem Informações;Insecta;Gnamptogenys;12;Em Perigo;Pró Mata;Sao Francisco De Paula;-29.387556;-50.187667
Sem Informações;Insecta;Crematogaster;4;Sem Informações;Pró Mata;Sao Francisco De Paula;-29.387556;-50.187667
Sem Informações;Insecta;Brachymyrmex;12;Em Perigo;Pró Mata;Sao Francisco De Paula;-29.387556;-50.187667
Sem Informações;Insecta;Strumigenys;12;Sem Informações;Pró Mata;Sao Francisco De Paula;-29.387556;-50.187672
Sem Informações;Insecta;Lepidoptera;810;Sem Informações;Refúgio Da Vida Silvestre Banhado Dos Pachecos;Viamao;-30.083333;-50.833333
Sem Informações;Actinopterygii;Brachyhypopomus draco;15;Sem Informações;Refúgio Da Vida Silvestre Banhado Dos Pachecos;Viamao;-30.096111;-50.850278
Sem Informações;Actinopterygii;Gymnotus pantherinus;10;Sem Informações;Refúgio Da Vida Silvestre Banhado Dos Pachecos;Viamao;-30.095556;-50.849722
Sem Informações;Actinopterygii;Gymnotus pantherinus;10;Sem Informações;Refúgio Da Vida Silvestre Banhado Dos Pachecos;Viamao;-30.095556;-50.849722
Sem Informações;Actinopterygii;Gymnotus pantherinus;10;Sem Informações;Refúgio Da Vida Silvestre Banhado Dos Pachecos;Viamao;-30.095556;-50.849722
Sem Informações;Actinopterygii;Gymnotus pantherinus;10;Sem Informações;Refúgio Da Vida Silvestre Banhado Dos Pachecos;Viamao;-30.095556;-50.849722
Sem Informações;Actinopterygii;Gymnotus pantherinus;10;Sem Informações;Refúgio Da Vida Silvestre Banhado Dos Pachecos;Viamao;-30.095556;-50.849722
Sem Informações;Actinopterygii;Gymnotus pantherinus;10;Sem Informações;Refúgio Da Vida Silvestre Banhado Dos Pachecos;Viamao;-30.095556;-50.849722
Sem Informações;Actinopterygii;Gymnotus pantherinus;11;Sem Informações;Refúgio Da Vida Silvestre Banhado Dos Pachecos;Viamao;-30.095556;-50.849722
Sem Informações;Actinopterygii;Gymnotus pantherinus;11;Sem Informações;Refúgio Da Vida Silvestre Banhado Dos Pachecos;Viamao;-30.095556;-50.849722
Sem Informações;Actinopterygii;Gymnotus pantherinus;1;Sem Informações;Refúgio Da Vida Silvestre Banhado Dos Pachecos;Viamao;-30.095556;-50.849722
Sem Informações;Actinopterygii;Gymnotus pantherinus;10;Sem Informações;Refúgio Da Vida Silvestre Banhado Dos Pachecos;Viamao;-30.095556;-50.849722
Sem Informações;Actinopterygii;Gymnotus pantherinus;10;Sem Informações;Refúgio Da Vida Silvestre Banhado Dos Pachecos;Viamao;-30.095556;-50.849722
Sem Informações;Actinopterygii;Gymnotus pantherinus;10;Sem Informações;Refúgio Da Vida Silvestre Banhado Dos Pachecos;Viamao;-30.095556;-50.849722
Sem Informações;Actinopterygii;Rivulus riograndensis;30;Sem Informações;Refúgio Da Vida Silvestre Banhado Dos Pachecos;Viamao;-30.095556;-50.849722
Sem Informações;Actinopterygii;Rivulus riograndensis;13;Sem Informações;Refúgio Da Vida Silvestre Banhado Dos Pachecos;Viamao;-30.095556;-50.849722
Sem Informações;Actinopterygii;Rivulus riograndensis;17;Sem Informações;Refúgio Da Vida Silvestre Banhado Dos Pachecos;Viamao;-30.095556;-50.849722
Sem Informações;Actinopterygii;Rivulus riograndensis;30;Sem Informações;Refúgio Da Vida Silvestre Banhado Dos Pachecos;Viamao;-30.095556;-50.849722
Sem Informações;Actinopterygii;Rivulus riograndensis;30;Sem Informações;Refúgio Da Vida Silvestre Banhado Dos Pachecos;Viamao;-30.095556;-50.849722
Sem Informações;Actinopterygii;Rivulus riograndensis;30;Sem Informações;Refúgio Da Vida Silvestre Banhado Dos Pachecos;Viamao;-30.095556;-50.849722
Sem Informações;Actinopterygii;Rivulus riograndensis;30;Sem Informações;Refúgio Da Vida Silvestre Banhado Dos Pachecos;Viamao;-30.095556;-50.849722
Sem Informações;Actinopterygii;Rivulus riograndensis;30;Sem Informações;Refúgio Da Vida Silvestre Banhado Dos Pachecos;Viamao;-30.095556;-50.849722
Sem Informações;Actinopterygii;Rivulus riograndensis;30;Sem Informações;Refúgio Da Vida Silvestre Banhado Dos Pachecos;Viamao;-30.095556;-50.849722
Sem Informações;Actinopterygii;Rivulus riograndensis;30;Sem Informações;Refúgio Da Vida Silvestre Banhado Dos Pachecos;Viamao;-30.095556;-50.849722
Sem Informações;Actinopterygii;Rivulus riograndensis;30;Sem Informações;Refúgio Da Vida Silvestre Banhado Dos Pachecos;Viamao;-30.095556;-50.849722
Sem Informações;Actinopterygii;Rivulus riograndensis;30;Sem Informações;Refúgio Da Vida Silvestre Banhado Dos Pachecos;Viamao;-30.095556;-50.849722
Sem Informações;Actinopterygii;Rivulus riograndensis;30;Sem Informações;Refúgio Da Vida Silvestre Banhado Dos Pachecos;Viamao;-30.095556;-50.849722
Sem Informações;Actinopterygii;Rivulus riograndensis;30;Sem Informações;Refúgio Da Vida Silvestre Banhado Dos Pachecos;Viamao;-30.095556;-50.849722
Sem Informações;Insecta;Mymaridae;8;Sem Informações;Refúgio Da Vida Silvestre Banhado Dos Pachecos;Viamao;-30.098331;-50.850278
Sem Informações;Insecta;Torymidae;1;Sem Informações;Refúgio Da Vida Silvestre Banhado Dos Pachecos;Viamao;-30.098331;-50.850278
Sem Informações;Insecta;Agelaia multipicta;48;Sem Informações;Refúgio Da Vida Silvestre Banhado Dos Pachecos;Viamao;-30.098331;-50.850278
Sem Informações;Sem Informações;Sem Informações;5;Sem Informações;Refúgio Da Vida Silvestre Banhado Dos Pachecos;Viamao;-30.098331;-50.850278
Sem Informações;Insecta;Pachycondyla;10;Sem Informações;Refúgio Da Vida Silvestre Banhado Dos Pachecos;Viamao;-30.098331;-50.850278
Sem Informações;Insecta;Platygastridae;11;Sem Informações;Refúgio Da Vida Silvestre Banhado Dos Pachecos;Viamao;-30.098331;-50.850278
Sem Informações;Insecta;Iridomyrmex;3;Sem Informações;Refúgio Da Vida Silvestre Banhado Dos Pachecos;Viamao;-30.098331;-50.850278
Sem Informações;Insecta;Odontomachus;2;Sem Informações;Refúgio Da Vida Silvestre Banhado Dos Pachecos;Viamao;-30.098331;-50.850278
Sem Informações;Insecta;Ceraeochrysa;1;Sem Informações;Refúgio Da Vida Silvestre Banhado Dos Pachecos;Viamao;-30.098331;-50.850278
Sem Informações;Insecta;Ichneumonidae;27;Sem Informações;Refúgio Da Vida Silvestre Banhado Dos Pachecos;Viamao;-30.098331;-50.850278
Sem Informações;Insecta;Eulophidae;6;Sem Informações;Refúgio Da Vida Silvestre Banhado Dos Pachecos;Viamao;-30.098331;-50.850278
Sem Informações;Insecta;Chalcididae;2;Sem Informações;Refúgio Da Vida Silvestre Banhado Dos Pachecos;Viamao;-30.098331;-50.850278
Sem Informações;Insecta;Hylomyrma;2;Sem Informações;Refúgio Da Vida Silvestre Banhado Dos Pachecos;Viamao;-30.098331;-50.850278
